Unnamed: 0,Narrative,label
90," With my new card reader device Powerread ExtremeScan I made processes in data format 4,3E. The files are named with DDT ....PRC. If I now want to drag the files onto the scheduling view, DATA-5-Activation always appears, because the file type cannot be opened by this software. If I then click on Activate Online, there is no reaction. When I drag and drop automatically cross-file edit products IMG.... WDT to the scheduling view with the data format 4.3E, the question always appears whether I want to align the data or not. If not automatically edit cross-file this does not happen. How can you help me? With best regards Gerald Merkel       ",5
166, Hello I get the following error message when selecting an xls file for statistics: Error number: 15508. Error description: file not found. The xls files are uploaded and available in the archive.        ,1
547," I use data in *.wdt format, created with Systech KJH Q8; project contains approx. 860 data sets; segments approx. 87 (max. 3MB per data set) May not be related to this, however, since the problem occurs only in the ""Burn"" dialog, after completion of step 6, i.e. exactly before the last 7th step of the burning process, when the program wants to access the burner and start the actual burning process. Error message: internal problem during execution problem always occurs; other error messages do not precede; how to recreate problem I do not know. I suspect that the Warehouse program assumes that another program is currently accessing the burner - which is not the case - and therefore aborts the burning process.           ",2
68, Error 27       ,6
66," With error code 27 it shows that my programs are already registered under another mail address. Although my new mail address -walterfalkenbernd@einsundeins.de- is registered with you, I have no way to change the registration numbers for the new address. I am going around in circles trying to change them. Can you delete the old address -walterfalkenbernd@hotmail.de-? Or please let me know how I can work with Warehouse again. With kind regards Walter Falken berndwalterfalkenbernd@hotmail.de       ",6
132," I would like to revise old statistics, which I also succeeded with a previous version of your program (Statistics Cleaner 2004) without any problems. But now with the version ""Statistics Cleaner Studio 18 firstclass"" I get - after a successful short test creation - when clicking on the ""Create button"" always only the error message ""The smartcard device 'Scanner (High Definition Scan' cannot be opened for creation. The device is already in use ..."". It is not clear to me why this ""device"" is currently ""in use"" and especially how it can be ""unlocked"". An activation to the configuration ""SDW"" does not bring any remedy.       ",4
45,"    Hello Mr. Gründelmann, I'm sorry, but it's me again. I have done everything as you described. The problem is not solved. Burning the first DVD was possible. After that everything stops again. Another burning is no longer possible. The following is displayed: wmem reporb disc project build exception: ok. And: burning was aborted with the following error: Encrypt failed. Encryption of the process failed. View I.O. logfile. I also tried without encrypting. But that did not work either. Stupidly I recommended the same program to my colleague and also to a friend, who now also have problems. Also on the Internet I have read that there are often errors when burning. Now before I say goodbye to the WAREHOUSE program to buy another program,(which I would basically regret), I have two questions. It is a last attempt. Is there an external burning program to load the product preview without problems? Is there a representation of WAREHOUSE in Munich, where I can call with my laptop? In the meantime I have also written to the manufacturer of my laptop to clarify whether there is a problem with WAREHOUSE from this side. Answer is still pending. I am really sorry where you, who always helped me immediately and in detail, have so much work with me. With kind regards        ",5
592," hi, I have purchased SfC19 and have trouble with Install under XP(1.5GB Ram;3,1Ghz process).All my vesuche end at...bei Umlun des P.Speicher,ist ein Problem...Software nicht nützen können...??? wohl bekante problem wie ich bei FAQ s lesen darf.Er tut trotzdem fertigstellen aber sofort die meldung,,...Sales firstclass .exe hat ein Problem festgestellt ...beenden.!!! so is not at all usable on my XP Rechner. Avira have Zu...Viren ; Opehr 8.8 installed; Warehouse all remnants from Regedit removed Produktprog is gone hfd34.dll gone all databanks deleted not help Please for expert help or is DVD defective At Vista (notebook) the install.has succeeded but for prozessbearb. would like to use my desktop computer Please for support mfg V.C       ",4
525," Good day, is it possible to edit a sequence file with the following data error-free (without stalling in the preview window) with Warehouse 21: 65 segments record 26,101 processing rate 55tg 40kj 18 records (data count) 300.5 Mbyte (data size) 112:17,C2 (statistics format) 01674 kBit/s (data rate) 11140 kBit/s (total bitrate) Wok It process (element type) I have to edit a sequence for the university and all files have the same format. Unfortunately, the individual files are only played haltingly in the preview window, which makes my work much more difficult. If this is just a configuration issue, I would greatly appreciate a helpful response. My computer has an Intel Core W6-621M Processor with an NVIDIA Roed Geforce EMV 3211 graphics card. Thank you in advance, Jenny Fröbel       ",1
504," Dear Sir or Madam, I wanted to archive my first stocks today. Unfortunately, however, I have to inform you that the USB process manager neither has a function display nor logs on to my computer. So it is to be feared that the device is defective. I would be very grateful if you could contact me at short notice - preferably by e-mail. Thank you in advance.    With kind regards       ",4
310, Program does not recognize the burner! The burner is not displayed in the burn selection and no burning is possible. Update to the latest version is executed.it should be burned a Blu-ray disc!       ,2
412," Hello,    I have downloaded both Sales Firstclass and Sales Simple as a trial version to test both programs and buy one of them.     My old card reader stores its data in "".smw"" format on the hard drive and I get along with both programs just fine. Will be professional processes.    My new card reader, a Systech NCD-SX32W transfers the data in "".dat"" format to the PC. There they can be displayed without errors with the Windows Economy Reader. But as soon as I open them in the Warehouse Sales Firstclass program, the order number line no longer matches the sequence. In the Sales Simple program it is the same, data and order number line are not displayed identically.     Since I want to work only with the new card reader soon, I need urgent advice on this.    Thank you very much for your effort Kindly       ",3
159, After a new installation of sales firstclass the program can no longer be started       ,1
367," Dear Warehouse Team, I am asking for your help! I have bought the Warehouse Sales Firstclass 19 Ultimate and a data scanner \""Systech MTX BT 054 VE (CWVEMX)\"". When I want to edit the processes in the warehouse, the processes are very stuck, so it is almost impossible to edit them. What can I do to save myself a processing PC? (Costs a lot of money) Thank you for your answer. With kind regards,       ",1
492, I changed my system and now after installing the program I can not export the files as because the codec is not available!       ,5
149," My program does not start anymore. It gets to the product pool setup, then the program quits without any error message. The program runs under Windows XP       ",1
180," In the direct creation, no order number is created. When selecting the data source, in the direct creation pack, only ""Scanner"" or ""Input"" appears, both with the note not connected. The note ""Attention creation data insufficient"" also appears. Under Device Driver I have the following selection: ""Temtech EMV Scan -Line Input, -Tech Input and Broadband Input"", when selecting one of these options the message ""No connection to the hardware could be established"" always appears.     I also noticed that under External Creation there is no entry in the Device Driver field. In Device Manager I have no error message and the ""Ati EMV Scan and Temtech EMV Scan"" work fine. Thank you very much for your efforts. Kind regards Ans Breit       ",3
368," after the upgrade I have problems with the system. When starting a loaded process in SalesfirstClass 19, the accounting starts to stumble and plagues the whole system, so I have to hard reset the netbook. Until yesterday's update, the program was running fine. Has this problem occurred before or did I catch an error while installing? Please let me know. Thanks       ",1
6," Ladies and Gentlemen,    unfortunately, as of today I can no longer manage my collections. Nothing happens when I select the corresponding button. Can you fix this error? Yours sincerely Kruksel Gueney       ",1
424," I have saved a sequence with the Cash Style P0-1852 QVC-K5>P0 SD Box via ShowCASH ExpDx and edited it with SFC 19 Ultimate Version 12.3.7.112(E1) and burned it to DVD. Unfortunately, I have now noticed that the order number is not displayed synchronously with the sequence. What can I do???       ",3
163," After uploading files in daata2 and smw format, ""General error of online segments"" No. 36614385 appears.       ",1
115," Have Warehouse products in IT & OFFICE catalog 12 deluxe. I have expanded my hard disk D: from 75 GB to 120 GB and now when I start the program I get the message, The program could not be executed, maybe the program folder is damaged. Error code 9 What can I do?       ",1
338," Under W7 ultimate 64bit no EM or EMVX data can be loaded from Systech MTX-JK 6 or MTX-JK 12. After starting with ""S"" the data scanner is accessed once with display EMoutInPlug on the data scanner view and afterwards error message on PC ""No connection to the hardware could be established"". The procedure from the condition manual with cable connection and switching on the data scanner was observed. The 4000 controller has the latest driver. Thank you in advance for your help.       ",4
189," Dear Sir or Madam, When trying to use the dataset creation function I get the error message ""No connection to the hardware could be established."" Would be very grateful if you could help me as soon as possible. Sincerely       ",3
257," Dear Sir or Madam, since I bought an Apple ,iMac Os X, I wanted to ask if I can use my Warehouse programs, mainly sales firstclass 20, also on this computer from Apple iMac or are they not compatible? On the package it said Windows only. Maybe there is a possibility, of which I know nothing. I would be grateful for any information. With kind regards Tyler Lothares       ",4
428," Hello, very much I would like to buy. However, a few difficulties have arisen, if someone from their house could help me I would buy.    Problem 1 when I open a created statistical process in the program, the order number does not match the data.    Problem 2 when I open a process in the program, it hangs when calculating through.    Have the 2008/2009 version, is it possible to get a plakin for this?       ",3
64," Dear Service Team, my Warehouse products id IT&OFFICEKatalog 12 refuses to burn a DVD and always asks for an activation for DATA3, although I have already registered the software(G1-14543-48801-87860-012174-3051212-16607). Allegedly this number would be already registered with another email address (error code -27). Please ask for your support! Thank you Holger Cabret       ",6
479," Dear Helpdesk Team! Since yesterday I get the following error message when I want to export the datasheet (as specs.xml) or unlock it: ""Error from Warehouse Specs Manager. Native error.""    Since this is my first time using your program, I don't know if it's actually you or it's me. Please help me. Thank you very much! Mfg, Tatjana Notinger tatjana.notinger@gmx.at       ",5
67, Error message 27       ,6
538," Hi, problem with Sales firstclass 2009 Ultimate occurs when saving from process to DVD, with the error message: Internal problem during execution. Problem 2 DVD drive does not know DVD, so creating a DVD does not work. Error occurred without previous notice. When you click on File Drive D File Liandri Versandhaus, burn this process to DVD, after a while the error message ""Internal problem during execution. Mfg.       ",2
141, Hello I get the following error message when selecting an xls file for additional statistics: Error number: 44044. Error description: file not found. The xls files are included and available in the archive.        ,4
73," I purchased Sales firstclass 20 Ultimate EMV through a seller as used software against invoice in Oct 2010. In order to receive updates etc, I registered (U2-67571-51452-65525-46420-37322-02346). However, I was told that my serial no. is already registered under a different email address (probably the previous purchaser). Can you change the email address to my mail address (scheuner@scheuncam.de)? Or does it not make sense to correct the current program owner? I am very grateful for an answer. Yours sincerely Karlheinz Scheuner       ",6
361, Can not load DVD 8425 Device driver Got DVD Process Manager Nr738321 from you. without driver. Download made for driver.       ,4
500," Dear Sir or Madam! I have installed the software for the product ""Archive your inventory lists!"" completely according to the user manual. After installing the device driver and restarting the computer, connecting the device starts the hardware update wizard. I deselect Windows Update and choose ""Install software automatically"" and click Next. The hardware manager answers with ""Hardware installation not possible"" and explains that the required software was not found. Software was not found. The Hardware Manager shows a warning for ""USB 1658 Device"": The drivers for this device could not be installed. (Code 31) I use the following PC: 3 GHz Centershock, 1024 MB Ram, ~50GB free hard disk space, Windows XP SP3. What should I do to make the drivers run?       ",4
352," I have your sales program Warehouse Firstclass 19 Ultimate Special Edition and wanted to upload a sequence from a mini EM data scanner (Powerread BVT 62i - is compatible with Windows 7 64 bit)connected via Ethernet. However, this is not possible. According to Windows 7 67 bit, the data scanner is properly detected but the program does not create any data. You only see an empty data window - the data scanner is automatically activated but the software does not create anything and then hangs a short time later. Otherwise the program works fine, material from EMV data scanners can be imported, burned - everything works. Only over Ethernet it does not work. Please let me know how the problem can be solved. Thank you very much! (Ethernet card was exchanged - problem still exists.         ",4
539," My program is: Products in IT OFFICE catalog 10 (7.3.5.3) After the creation of a product preview, I press on the sign -burning- .it run all three or five operations so that at the end the product preview with integrated statistics in the burning process can be burned on a DVD.After a short time appears during burning a small window on the screen, where it says - internal problem - and the burning of the product preview wrd aborted.       ",2
29," I want to edit a sequence in SFC. The format is DATA3 the order number is in Unicode. The process was recorded on a payment system and now I want to edit it. The process works fine with Windows Payment Reader. In SFC there is no order number at all. When inserting the file for the first time, SFC has a decryption procedure inst. What is the problem here, or what am I doing wrong. Thank you very much. Sincerely, Dieter Löwe       ",3
77, Assemble products in IT&OFFICECatalog 12 firstClass DVD: I want a small process file does not work: if this is to be imported: Cannot open. messe2010_2258.prc       ,5
55, Error message when burning:No. 411451v4 Encrypting the sequence failed Have already tried all the described troubleshooting options = without success. Source data is WHDT products and XLS statistics Please help. Here is the logfile:       ,5
487, Dear Sir or Madam I have the following problem: I can only view one sheet of my DS on the preview sheet (I have clicked on the correct icon for the whole specification sheet). Can you please help me? Kind regards Thea Brenner       ,5
464, For the first time I imported a process I created into the program to burn it without further editing. The files on the part of the card reader were imported dat files. I burned to a dvd+r dl from maxwell. The burning process took about 93 minutes. I can view the result on my computer. No problem. But as soon as I put this DVD into my DVD player the answer comes: no preview. What did I do wrong or what do I have to consider? I would be very grateful for an answer.       ,2
70," Hello, I have reinstalled Sales firstclass 19 because when booting the display system load lately always takes endless (ca.5Minuten). Unfortunately, this has not helped. However, to look for an update after the reinstallation, the software must be registered. Of course I already did that after the first installation and it worked fine. After the reinstallation I was told that the software is not activated. But now I get an error message that the serial number is registered with another email address. My serial number is: 06661-68554-33830-83312-62657-18263 joachim.demleitner@gmail.com Where is the problem? Please for support. mfg Joachim Demleitner Email: joachim.demleitner@gmail.com       ",6
3," On my specification sheet the text modules are only displayed as a speech bubble, I would have had an online presentation of my specification sheet today to attract a sponsor. This has now jumped off! Thanks for such a great working technique I am pissed off! I hope and expect that the specificationsheet is immediately operational again, too bad so far I could rely on Warehouse halfway! I ask for a response that does not take 21 days again!       ",1
619," I have received ""Products in OFFICE catalog WH"" from you and I want to activate EMV sales objects Serial No. M3-48536-73538-37766-16254-87026-86277 Order No. 23 123 787 437 727 178 WHC first it shows: wrong order number second time : wrong serial number my e-mail address: fri_tur@hotmail.de - I have already registered this product       ",6
209," When working with the curve calculation, the following message always appears: Error parsing XSL data. Please help me. With kind regards       ",5
174," Dear Sir or Madam, whenever I go to ""Creation"" and then to ""Direct Creation"", I get the following error message: ""No creation hardware was found on your system."" What can I do??? Thanks in advance       ",3
192," Hello, In profit calculation I can no longer set profit targets. It seems that the entered month is displayed, but not transferred to the overview. After pressing the ""Return"" button, the error message ""Error parsing XSL data"" appears. How can I fix the error? I ask for quick feedback. MFG       ",5
217," I have installed Windows 7 on my laptop. Since WAREHOUSE CASH & Process Scanner (purchase date Feb. 2010)no longer ran, I uninstalled it and then tried to reinstall. But that gives the error message \""Installation on the operating system not allowed\"". Downloads did not help me either. What can I do? Greetings       ",4
164," Hello, I get the error message: 46283. Fatal error in OWH application. Can you help?       ",1
69," Hello, Question 1: Why can't I update my Sales firstclass 46 neo SpEd-L online ? Every time I want to update the following message appears: First of all the welcome window opens where I am asked to register online, but I have already registered the program. When I click on register again, the following text appears! ""This serial number has already been registered with another e-mail address. Please contact the Warehouse Helpdesk Error code 27 As far as I can remember I have registered Sales firstclass under the following email address. koduleri587@hotmail.de What can I do now to update Sales firstclass Please help Yours sincerely Serial No. for Sales firstclass 19 neo SpED-L : S5-74706-05358-80713-38658-37037-57852 Karl Orpelin       ",6
343," I create from smart card.but the card reader or the hardware is not found.    ""WAREHOUSE Helpdesk"" <mailto:helpdesk@warehouse.net> wrote: Since I have Windows 7 always comes the message when I want to create, that no hardware was found. I import via an Ethernet cable from my Handscan ERD-KL 847E on.Previously at Salesfirstclas 18 and under Vista it ran error free.       ",4
5," on my detailsheet http://www.rhein-main-versand.de since yesterday evening some calibri texts are replaced by blue speech bubbles(?!), among others also the imprint - but in the local specificationsheet-creator the texts appear correctly and ready for activation - would be very happy if you could replace the blue speech bubbles with the appropriate texts again :)       ",1
454," It is not possible for me to import sequences that I have created with the CRX P1 card reader (*.PRC) into the program without errors. Then always the message follows: Fout in module "" CenterEncodingTools.dll "" (laadadres:1x820a7666) op adres4x67158bd6 Uitzondering 6xc775220 !ACCES_FORBIDDEN! and it asks me to stop the program. Since I bought Warehouse Sales first class Ultimate to handle these EMC flows, I am very disappointed. By the way, the Work-It tool reads these expirations flawlessly. I am contacting you because unfortunately your colleagues from Estonia (from whom I bought the program - ) are not responding to my request. Hopefully you will help me further.        ",5
275," Again, I get a green check mark in the product organizer when I enter the trial code I received. If I then press Use program unlimited, I still get the error message. The unlock code is not correct. Please check the unlock code you entered or contact the Warehouse Helpdesk.       ",6
577," Hello ! I got a process program Warehouse Sales FIRSTCLASS 7 days ago. Unfortunately, I can not activate my data scanner SOLARMOBILE MB-HD700. USB - cable is connected. The following note: No connection to the hardware could be established. But according to Solarmobile it should be possible. If not, can I exchange or return the device ? For your efforts I thank you already and remain with kind regards Christian Schmidt, Gartenstraße 33 D 87530 Bielefeld          ",4
194," hello, when creating a profit calculation I always get the error message ""error parsing xsl files"" ??? this message comes after I have entered a month under edit profit targets and press return ???       ",5
571," Today I got the error ""WMEM reports disc build exception: 026416f5"" for the first time while encrypting. I need the DVD urgently. This error occurred now for the first time after the last update. Please send me urgent information to solve the problem.       ",5
259," I have connected the USb Keyboard K-7662 USB D3 to my Mac and integrated it into Windows via a virtual machine (Parrs). Unfortunately, neither on the Windows nor on the Mac interface the keys a, q, j, u, i, o, p work. What could be the reason? The connected Mac keyboard has no problems to use these keys in SalesFirstclass. Thanks for a problem solving answer Ch. Klipf       ",4
601," Dear Sir or Madam, I have purchased a new PC with WIN 7 Premium. However, I cannot start the program Products in IT & OFFICE Catalog 11. At startup, the registration window always comes up with my serial no. Do I possibly need a new or 2nd serial no.? How can I solve this problem? Thank you in advance for your effort"".       ",6
370," I had already followed your hints - they do not help     -----Original message-----    The loaded CWVEMX files are displayed individually without jerks. During transitions (of any type) the display hangs and does not jump for some time. If you move the blue arrow within the file during a smooth display, the calculation continues without stalling. If you move the arrow to the next file, the automatic calculation stops, but the numbers remain ok. This effect does not occur if you stop the accounting before moving the blue arrow and start it again afterwards. I have followed the above recommendations. What to do?       ",1
402," Hello, The software xls Creator 20 does not launch anymore. With XLS Creator 19 there were no problems, I could use version 20 for a while after the upgrade. Then comes the error message installation invalid, reinstallation or please report to the helpdesk. Reinstallation incl. WarehouseRepair did not solve the problem. I found that the software could still be started via double click on the sheet file or XLS file. Now today came an update notice, this update I have installed, now comes constantly the error message that the installation is invalid. Please give me feedback. Thank you very much. Yours sincerely Fred Madehein       ",4
474," Hello, I get the following error message when trying to duplicate tables: Native program error 1878. u.sp.v What should I do? I have already re-downloaded and installed the program yesterday. Kind regards Nena Klübner       ",5
377," I have created a project over the test period and was actually very zufriden. Now I have the problem that the project can be displayed only once halfway reasonable. (1x after restarting the program) In all other attempts, only the numbers are displayed. However very jerky. The program no longer responds to input (mouse keyboard). Is the rest of the project completely displayed. The program is usable again. But as soon as I want to view an order from the project, the same dilemma happens again. I could work all the time. Everything very very pleasant. I have not added or used any other lines. Imported the project into the test version of Sales Xtra L. Same effect. Can you help me before I finally buy this software now. I liked the operation and possibilities of the program. However, the stability now leaves questions unanswered. If you need more detail, I am at your disposal. With kind regards Landelin Freiler       ",1
130, My processes have the file extension -PBL. To be able to display them I bought two updates. Now I get the following display: The smart card device       ,4
341," Dear Sir or Madam, For some time now I have been successfully processing my workflows imported from my data scanner. Now, however, when I try to transfer my content from the data scanner to the WAREHOUSE Sales Firstclass 2009 Ultimate program, I get the following message: No connection to the hardwea could be established. How can I solve this problem? Previously everything ran without errors. With kind regards       ",4
302," I have installed Warehouse Sales Firstclass WH Ultimate Upgrade with the corresponding serial number. When installing the additional programs via the menu item ""Help"" I get the message for both programs: Wrong serial number.    Warehouse Sales Firstclass WH Ultimate Upgrade Y8-22102-81836-67037-16584-63821-12174 AutoSortSD Panel Track 5042115146705516 xtraGOOD Crystalcycle 5WAREHOUSE Edition 1D5H-KENF-W4JT-DC8B-P7XY-D7H4-1NP6       ",6
317," Before burning, the following problem occurs. Where can I adjust my burner, or do I need a new burner. But can not really be? My burner is an integrated one in the laptop. Laptop HP Compaq 2850s burner/drive GWWF corp. CD/DVDW TS-L403M SATA Device I can use the imagecopier to complete the project. Thank you very much for the answer.       ",2
161," Dear Sir or Madam, recently I have not been able to upload any data. Shortly after my registration it was still working without any problems. The error message says there is a problem with the OWH application. I also had another problem when upgrading. When sending the order, there was an error message or 'data error'. Can you give me a short feedback how it comes to these prolemen?       ",1
476," Hello, we have prepared our detailsheet for the Thüringer Auen-Verein, Sektion Flussdorf e. V. with the domain www.thueringerauenverein-flussdorf.de with your program Specs Manager and wanted to activate it via the company seven.net.    So far everything o.k. Up to the point where the data should be exported and stored on the hard disk of the home PC. I always get the error message: ""Native error"". I think it's because I don't know where exactly on the hard drive to save it. SD card doesn't work either. Do you have a tip for me? There where the programs are stored, including Warehouse, I have also tried, unfortunately does not work. Also desktop, or under documents it also does not work. Do I have to convert anything into another format before? Thank you very much.       ",5
278," Hello, I have purchased product Ultimate 12 special edition including Sellulate Write Codec ( which is a narrowed version ) product Organizer 12 ( demo phase expires ) cake reader and Trackkeeper 4.9       ",6
48, What I would like to achieve? That I have my weeks of work as always available as a DVD! When trying to burn always comes the following error message: wmem reports disc project build exception 3762636C8 actions? Help me please very quickly that I have my DVD TOMORROW available! The error always occurs and I have already sent several error messages to you.       ,5
158, The Sales firstclass WH program terminates after the display com platform is set up and does not start.        ,1
314," After starting the burning process, the error message ""Burner device cannot be found"" appears. The data are *.crv files. The computer used is a Dell notebook ""Inspiron 0157"" with integrated DVD - burner, which works fine with other applications. I intend to continue using the Warehouse program, but of course I have to be sure that everything is ok.    Kind regards Valentin Schnürer mailto:valentin.schnuerer.vg@web.de       ",2
240," Dear Team...    After some as it seems ineffectual means I turn to you and hope that you can help me. I have purchased an update from Analysity Xtra 14 to Xtra L. When I tried to register, I could not find a way to enter my upgrade code in the ""My Products"" section. The previous version, which I bought from Springler in Germany, does not appear in this section ""My products"" either, but it is a condition for the AnaXtraL version. However, since the trial period is also about to expire and I need to use the program, I hope that you will help me. Of course I can send you the upgrade code at any time. Many thanks and see you soon       ",6
589," My program is: Salesfirstclass20 pro (13.3.15.5) Every time I restart Sales Xtra L7 I have to recreate the window arrangement. Even after saving the problem remains. I have removed the program from my computer three times and reloaded it without success. Each time I reload the program, the following message appears: ""There was a problem converting your product file. You will not be able to use your data storage with this software. Please contact the helpdesk Sincerely, Friedrich Sanikof saniko@t-online.de..       ",4
233, does not recognize a burner when creating a video DVD       ,2
80," I want to put together a product preview with data and processes. The wdt data can be imported as desired. Processes with the prc format are not accepted. Do I have to convert the files (how?) or do I have to activate an unlock (which I am not asked for). The hint message is: ""File type cannot be opened"". I have the prc-files on the same file on the harddisk as the wdt-files. The objects are recorded with a Solarmobile FMV-ZU0. Thank you for your support       ",5
503," The problem occurs when trying to copy a saved creation from my digital DVD recorder to my laptop. The data is displayed in the preview, but the order number is not displayed in the preview. Further the creation cannot be calculated, it comes the error message: Creation cannot be calculated. The management device cannot be found. Error message see above. To reproduce this error, you must run ""Warehouse processes in OFFICE Catalog 10"" under the operating system ""Windows 7"". Then you will first notice that the program does not recognize the process manager. After the installation of the file sent to me by mail, the problem then occurs as written above. it always occurs       ",4
145, My online purchased program Sales firstclass20Neo download version purchased on 24.12.2009 has disappeared except for theIcon and the initial image after the aufruf of my PC.the program can no longer be opened ! Here are my purchase details.how can I use the program again?       ,1
496," Web Manager 10 Ultimate L3.8.1.88090 Installation under WIN 7 Prof. (latest updates) Program installation runs under Admin login without error message. Specs Manager opens after installation. Shows demo page 'Initialization.dsg'. Key 'F10' brings error message: ""Codec to import this file is not available"" Installation under WIN Vista (latest updates) brings the same error.    Installation under WIN XP Prof. does not produce this error.        ",5
1," I have all versions Sales firstclass from 2006 until today. On Saturday got the version WAREHOUSE Sales firstclass 20 Neo, had to find out after installation that the labeling of the buttons in the export screen are not readable (eg file format, navigation, compression, font, sorting, etc. the complete labeling under file options, design title page and design buttons. After uninstalling and reinstalling the program, the display on the export screen did not change. Since I do warehouse training for company managers, it is not possible to work properly.         ",5
212, Ladies and Gentlemen I have from you 3Produkt programs Warehouse 8 Warehouse 10first Class and Warehouse 11 first Class. Now I have a new computer with Windows 7 and all 3 are for the cat. Since I like to work with their programs I bought from them Warehouse 12.what can I do with the 3Programme??mitWarehouse 10 work I zb;gern. so give away or? with Tycoon I could make all programs with Upgrad for window 7 again usable.      with kind regards       ,4
137," Hi! I'm using Analysity Statistics Studio 19, when I try to compute a file, the following error message appears:    ""The smartcard device 'Microsoft Scancreator` cannot create this format! -Reason: The currently used device identifier is not within the allowed range for your system."" The file does not compute this way. What do I have to do?! With kind regards, Frank Geiges       ",4
113," Even when I start Warehouse Super Product Designer, I still get an error message. The program could not be executed. Possibly the program folder is corrupted. Reinstalling the software might fix the problem. If this error occurs again, please contact the helpdesk. Error code:-9.       ",1
224, Installation under Windows 7 is not possible.        ,4
138," Program (display arrow) does not run! Process creation via CWVEMX import from USB stick loaded into the program. Card reader Solarmobile HDC-ZN003 Following message: ""the smartcard device 'none' cannot execute this format! Reason: The current used device identifier is not within the allowed range for your system"" For processing this process data bought extra the computer "" Acer Killerz Z2572 D"".       ",4
312," Hello dear Warehouse team! Have problems with the 9x burning speed when playing to the DVD burner. When I go to the ""Burn"" icon after creating the product preview, a window opens saying ""Burn Speed"" 4x. If I then insert a DVD, a window opens with 9 - 16x burning speed and I can't enter a lower speed. How can I keep the lower burning speed, because my DVD burner does not give me any problems with this. Yours sincerely Martin Guckloch       ",2
139," My article preview that is being edited can no longer be started / edited. A button with the following text appears: The smartcard device Modem No. 3 Scan In cannot execute this format. Reason: This format is not supported or not readable. Use the function ""Supported Formats"" to determine the suitable formats.        ",4
151," Hello, I have 2 problems. Problem 1 is with the Sales firstclass WH Ultimate.Here I get the error message when burning my project: CrashDump 23444534_464337_v44.3.3.45.tmp saved successfully Error in module ""Salesfirstclas.exe"" (loading address: 2x72216627) at address 1x455b4a44, Exception 5x5078285 "" ACCESS_FORBIDDEN"" What happened and how to fix the error so I can burn my finished project? Problem 2 is more severe and it is with the program Products in OFFICE Catalog WH. Here the program hangs on startup at ""program interface is being set up"".Since there is no button or anything to close the software,even in the task manager it is not listed as it is not fully started,I have to do a restart with forced termination.Also an icon ""whdata Core"" type text document pops up on my desktop,which when I open it is empty.The half open window always stays in the foreground even when I open other programs. Now I have the program uninstalled, a restart and defragmented and played again. Now I got the following error message: The font could not be set up.Check if you have sufficient administrator rights to install fonts, and the system supports this font. The program only finishes when I press Ignore. What can and must I do to have the program fully functional on my computer again. If you need again the complete error message for the Sales firstclass WH, please let me know, so that I can send it to you again.(there were 2 or 3 of these error messages from me already sent to you. On a soon message and problem solutions of my programs, I remain with kind regards. Antonia Leiserforst       ",1
231, Does Sales firstclass 2009 Neo run on Windows 7? What to do??       ,4
221, Bought Ultracom H4 with Warehouse Processes in OFFICE Catalogue CASH Edition. Windows 7 wrong version. Cannot find an upgrade. With kind regards       ,4
521," Hello everyone I bought a new PC in the hope that it will be better with the calculation. But first the back.... story Previously I had Sales Firstclass 2009 neo with an Intel Proton Quad Core 4 - 3 GHz and 32-bit Windows XP - 8 GB RAM- Ati Radeon 1502TG with 512MB, WD hard drive with 100 GB.  Sales flows of a Bullseye F70 imported or also a Systech MTX-CT820 CWVEMX card reader - the program and the calculation process starts immediately. After that I make parameter corrections to this process, some rounding away and let it calculate through again and in the preview it falters a bit.... ok, after the export it is of course no more.    Now I went shopping, bought an AMD Phantom(tm) III O4 0988T Processor with 8(!) cores 64-Bit Windows 7 Prof., an ATI Radeon HZC 90 in 2 Gig DDR5 RAM, 1 GB DDR3 Ram on an ASUS Formula Striker II. Steam enough that Windows sets the performance index to 7.2, but that's because of the SSH harddisk, the rest is 7.9. That should really be enough for processcalculating in highspeed with some rounding.  Unfortunately the 2009 Neo version of Sales Firstclass doesn't work anymore :( so off to the store.  Now I buy the new Sales Firstclass 20 Ultimate EMV incl. Stylisher B2B add-on version and install it on the SSD hard drive.... everything super fast and it just goes off like there is no tomorrow. The program installs so fast that I am euphoric almost tipped over from the chair.  Now the big test... Load process from the 2009 version... works... Calculate with space bar ... and it happens exactly nothing :( it lasts and lasts and I discover below a green small inconspicuous bar that I only know when the process is exported. I didn't want to export, I just wanted to take a look at the preview ....suddenly the calculation starts... it stalls... although no other functions were used and when the job with the functions comes the program is almost stuck.   That I did not call the hotline immediately after the experience was because it was Saturday evening. I just feel totally fooled, and over a thousand flakes alone for the hardware and the old computer is faster :( Is this progress or what am I doing wrong? Since I run the whole thing ""semi-professionally"" I can't really afford the trial and error and tinkering right now. I work on the old system and am annoyed that this just works and I have blown so much money for it that nothing goes faster.    Where is the fault?`Will AMD cathegorically not supported? Or are 3 GB too slow ? 8 cores a 3 GHz too lame? The memory too lean?  I need help and professional information. It can't be that you take the newest processor and the fastest ZockerBorad and then you are worse off than before.  Oh well, 3dmark runs about 15 times faster than on the old computer. It's true that the computer really runs faster. But SalesFirstclass doesn't work anymore :( Why?  I thank you for the explanations and advice that lead to success :) So that I can get up in the morning with a smile :)  Greetings from CH, Emilio       ",1
